bone,lung,skin,kidney,breast,endometrium,liver,haematopoietic_and_lymphoid_tissue,central_nervous_system,stomach,soft_tissue,large_intestine
GO:0014832,-0.598081281549841,-0.738086520681663,-0.692804276753042,-0.245501115474798,-0.550602800222032,-0.383338858554886,0.419845377748903,0.723339595099451,0.54031759969545,-0.313033714259226,-0.369747423858703,-0.491551750903117
GO:0032049,0.497316949558215,-0.399756490828341,-0.420280800130835,0.397695250624111,-0.310511165505613,-0.280747666175204,0.299127215209362,0.507288877510923,-0.471644885670103,0.24407369398059,-0.563574597226971,0.589978914187168
GO:0035774,-0.455278477855589,-0.315737714761394,0.298012784746859,0.536758277276661,0.355278453076475,-0.51345145699058,0.339551806669899,0.445293290015478,0.622033826169644,0.303092958067963,0.481379666395613,-0.357459772137017
GO:0035965,-0.549957928340198,-0.598514378563635,-0.327766131443136,0.494978047351954,-0.471236252563092,0.406244348297614,-0.558283548580674,-0.338887179680089,-0.598494642840268,0.324100805177292,0.459162833308667,-0.494385786048212
GO:0043008,0.34704014838736,0.446606971193476,-0.482960126325918,0.442987837716499,0.353939091794108,-0.43356738023491,-0.593465012755194,0.368241353044024,0.335725882252414,-0.386652994958558,0.427164547983766,-0.635702024054492
GO:0045909,-0.567739023666498,0.287051239564418,-0.27877321301909,-0.27431203483084,-0.370206413745111,-0.467042539971179,-0.441773320365828,0.240791942905563,0.224998891406495,-0.298721802732108,-0.268289964092547,0.419943123652017
GO:0047499,0.34670187180762,0.650832792612557,-0.517086599110503,-0.299285669160582,-0.413979417584248,-0.44591202398013,0.556921517461616,-0.40145716151454,0.597364352604914,-0.38661995898838,0.760471259600924,0.324214508935182
GO:0051967,-0.61315290658564,-0.245347517572731,0.322763916943846,0.453069041245758,-0.249908493419029,-0.238787087229636,-0.495710898264156,0.47910776797659,0.303900210591299,-0.339862122727117,-0.539859198203947,-0.35787551225495
GO:0090037,0.496921207606696,-0.417124436912057,0.368839662698404,-0.650510698005853,0.257013823677119,-0.501894969819277,-0.486640734633915,0.52798911222091,-0.4306829315809,0.70523688000891,0.317723466074175,-0.354922152179351
GO:0005222,-0.420098710250025,0.444144898411271,0.508665578630361,-0.535388742160318,-0.568507453650093,0.308609818175941,-0.204768823177506,0.540390003651832,0.455683578535163,-0.374672064944629,-0.329830333188615,-0.54835597169606
GO:0005248,-0.350062202085879,-0.247558709757396,0.545028263066734,0.326403292821848,0.339208562197446,0.287267274306743,-0.180750368894491,0.377906776044812,0.474901631824146,-0.2595844642081,-0.319373146280293,-0.437943191898151
GO:0045176,-0.411179282250161,0.362190880739144,0.725895481953682,-0.387325170980925,0.248947442334324,0.396684464488763,-0.448007633928198,-0.474837150605259,0.413083690922464,-0.314362763594163,-0.464783830496946,0.490929249839545
GO:0046549,-0.630062439118346,0.255364614901992,0.425036720740406,-0.395615184729417,-0.570719582589497,-0.329289341647105,0.257255069668128,0.220002838723148,0.433074505819066,-0.517789404356032,-0.568070964877237,0.272027220351711
GO:0004667,-0.428341499919198,-0.47916819601461,-0.814042880328009,-0.622392781101221,-0.930817527322063,-0.429816401646693,0.633637994362347,0.59186811309473,-0.76449987187153,0.844339946621854,0.729225049828943,0.286032926229002
GO:0004169,-0.502285607063188,-0.423625741378896,-0.440815966887969,0.263856679024341,0.721175773153656,-0.417320538545521,0.581992450990617,0.38573787742514,-0.432551959714039,-0.598991528319687,0.509808032000733,0.785717344189074
GO:0004582,-0.579901075825624,0.581094875885309,0.636292664133402,-0.314061882756362,0.727363969514514,-0.516824877564978,-0.460242018893729,0.270802456829982,-0.307793554081369,-0.943609893319897,-0.543148327128656,0.662253152182559
GO:0006501,-0.349544121431396,0.218315238638011,0.296661142197729,0.229477039996256,0.415279872227864,-0.559956493501743,0.198834979756011,0.289000580308218,-0.239665131369872,-0.472140295438976,-0.269448627034835,-0.35786653207821
GO:0006506,-0.433575381837239,0.454848433217273,-0.386510722350564,-0.407002773715161,0.34407558190256,-0.42090400934014,-0.210593752954911,0.386255569510031,0.351545911779213,-0.488256765416668,-0.268647567473958,-0.425008696993338
GO:0019348,-0.452057277547403,0.712783570540577,-0.474673272401128,-0.652003075083283,0.85570318946502,0.624156487571538,0.36448278807551,0.281513744993936,0.445977398981792,-0.978325509930163,0.44853506449133,0.871756525487041
GO:0035268,-0.423208814245456,-0.330400615016657,0.706521554931944,-0.380824550158927,0.803199975991268,-0.713481398718194,-0.646893501754388,0.644657042794909,0.466771024246748,-0.953448479372975,-0.748406839502562,0.726101572801378
GO:0035269,-0.477654593001828,0.349187382193127,0.268822041406453,0.257047103286985,0.640281436933544,-0.500573731842066,0.270502805677561,0.240805463776799,-0.400347120083923,-0.579944268597565,0.272982765086449,0.613663145149601
GO:0045056,-0.467238169295217,0.261907609305781,-0.300726185390859,0.701694810767116,0.34674867074213,0.493901313797668,-0.43418744093068,0.48840395634326,-0.440587343620779,0.620433554020294,-0.444842680778552,0.245023494233234
GO:0004499,-0.54051376318308,-0.493453955466735,0.358606961179792,0.356158799121088,-0.425636967965689,-0.352335196847672,0.603033401258797,0.410123223299236,0.645410623482927,-0.566158336969784,-0.242991794158162,-0.742964422402723
GO:0008517,0.501942659475312,-0.650481739708353,0.375645250151006,0.420616069053158,-0.458804926253161,0.20748589984618,-0.312723910473519,0.580581589929559,-0.352440761463684,0.238933515638352,-0.714293177772993,-0.199965817808922
GO:0015884,0.501942659475312,-0.650481739708353,0.375645250151006,0.420616069053158,-0.458804926253161,0.20748589984618,-0.312723910473519,0.580581589929559,-0.352440761463684,0.238933515638352,-0.714293177772993,-0.199965817808922
GO:0042723,-0.508957632783884,-0.590808706860931,-0.523555407600239,0.330477253223252,-0.443472624333392,0.740896495874234,-0.600658664498701,0.695972122449147,0.372399096157364,-0.465554623539485,-0.824126424551111,-0.614442027759197
GO:0001158,-0.2250715247302,-0.350517605987427,0.407449008730341,0.303810812902612,-0.356694572349535,0.459812398588792,0.27136015829743,-0.40214209873716,-0.244104348714637,0.398437022062283,-0.4043766835229,-0.375752199896091
GO:0003873,-0.637878011276269,0.828839823122643,-0.758234853308843,-0.868875904500156,-0.811569491125547,-0.640782504698445,0.641273021360838,-0.604903468306851,0.46454809499402,0.604853083031671,0.660686827268068,0.784794432059852
GO:0004331,-0.637878011276269,0.828839823122643,-0.758234853308843,-0.868875904500156,-0.811569491125547,-0.640782504698445,0.641273021360838,-0.604903468306851,0.46454809499402,0.604853083031671,0.660686827268068,0.784794432059852
GO:0006003,-0.637932507475438,0.796977451771219,-0.609808995421531,-0.83518590899297,-0.481837291960609,0.344728630023259,-0.330200768902179,-0.288976146578984,0.491508254302054,0.661381885535826,0.644169158479282,0.578419611459953
GO:0006007,-0.564175314223948,0.70885645746704,0.609245049379898,0.609983962663586,0.358714570802102,0.434110691763269,-0.785160305360367,0.385107628276811,-0.46038444374032,0.620305777300331,0.331213632677689,0.472602091611487
GO:0006089,0.519687102098119,0.792845152199622,-0.468021010398761,0.545160668758728,0.421673943362837,0.519947350237923,0.653583180935557,-0.334651307712566,0.748865516131822,-0.531436869981206,-0.440409400209348,0.882137712020792
GO:0033133,-0.495438416031774,0.750872528201574,0.415393285173783,-0.451736317686846,-0.436125392510815,0.482958533976828,-0.678999761631755,-0.564133088224656,0.357935183325076,0.603111637026962,-0.24489895143919,0.570829223174738
GO:0046835,-0.427712504706118,0.542372679398228,0.270903395913369,-0.28558103480496,-0.334293301005547,0.150419018299983,0.396209230348552,0.173335289473545,-0.305309190032655,0.274823039076984,-0.393670461038901,-0.35515951133437
GO:0000380,0.496956948134899,0.539409806972392,-0.312797677975484,-0.559218474040303,0.489862407145922,0.608138511114303,-0.357997337598259,-0.626018135648303,-0.529477233041832,0.338656593728512,-0.756207064105329,-0.252398625637135
GO:0043484,-0.250652978347389,-0.28363875404845,0.21329568788501,0.193869579389815,0.286123878560371,0.391798737151134,0.184170490685374,0.316573615461565,0.341883684088937,0.442175596323289,-0.257414664640251,-0.326910641735472
GO:0015813,-0.505722159980065,-0.210753132428064,-0.373473522226659,0.344892562117125,-0.475100463180459,-0.458507539766903,-0.405125752577583,-0.342782588770255,0.628143438372268,0.463693371125362,0.246429303480251,0.430173770811112
GO:0000723,0.174808120140396,0.307715872446354,0.218486386450949,-0.349881728964059,0.477771747719473,0.506771415085591,-0.411640284624559,-0.418296080548558,-0.211083975508239,-0.17330460654609,0.201921222513183,-0.24985439041083
GO:0001522,0.448602395329098,-0.408045498503922,-0.264908644611151,0.297623684489637,0.486742377985169,-0.304380927735661,-0.242558186938233,-0.501360667706457,-0.387041741315276,-0.324410204645464,0.391348742441892,0.541768836747676
GO:0003720,0.694920812667747,-0.680206634256413,0.43041291926021,-0.464570344558389,0.870258970161701,0.918250927278461,-0.450662433961572,-0.50485844691044,-0.727831881086622,0.712437743754641,0.400690178485766,-0.683646494314636
GO:0007004,-0.211986516777984,-0.548453219466192,0.399478981863249,-0.294877539514324,0.41605804430284,0.662886316014738,0.256797161774565,0.461926971607936,0.335740821079896,0.29579358145573,-0.192417190028238,-0.306734374285838
GO:0009982,-0.225483751104415,-0.266889045255917,0.31638955058856,0.563468007547947,0.34944412813564,-0.402234330412833,-0.371630961217249,-0.341725031519315,-0.457017854222981,0.222788924620768,-0.253697124782607,0.412208055745332
GO:0032897,-0.424011622316152,0.389269713617609,-0.310814157894192,0.676572068280801,0.420105998543817,-0.681573357018301,0.363253266579096,0.332549807482417,-0.334911713390439,0.276610632147355,-0.283201056533798,-0.545341654468165
GO:1902187,-0.341289735369239,0.313211518051696,0.21884721741125,0.343580188694018,0.366905567316964,-0.455961260839852,0.352139424408483,0.32786850415075,-0.534032925776907,0.435660417457352,-0.435659022522115,-0.504049552450447
GO:0006959,-0.303178406625883,0.286146211436772,-0.246370491308299,-0.25525796109249,0.245457596131219,-0.278498502711266,-0.243895138019524,-0.195958555059172,-0.169394379534282,-0.309572412017193,-0.17483672896573,0.244965361807769
GO:0070173,-0.70433837755064,0.76327763178289,0.317160673101563,-0.560433928418895,-0.779021098488084,0.353345280159726,-0.632263027142721,-0.648244639958999,-0.398628322384533,-0.645682070556078,0.653696917657497,-0.760826855727343
GO:0097186,-0.331889253202471,0.715390530312005,0.340061680973646,-0.343266797776393,-0.305234393859179,-0.627407690653595,-0.242314234715135,-0.631285730763301,-0.391926903919892,0.330843681616662,0.581163650658841,-0.706485905062957
GO:0031072,-0.370185201327843,-0.460802815199365,0.321735978061643,-0.254923529532431,0.335231903324091,0.326115632189851,-0.248655908923783,0.478017152456264,0.215508518076448,-0.23864186629565,-0.391036593857165,-0.385812052216231
GO:0042026,-0.336247135966679,0.376996325632587,-0.319058273483594,0.448467534253239,-0.571445229699732,0.242284207563498,0.376966148490279,-0.165697674418605,0.275165883484295,-0.269367445691197,-0.303200075035422,0.291195900093273
GO:0001833,0.629189030782599,0.424798753635327,-0.324160637137893,-0.331580013852279,0.506495045325056,0.380121173454284,0.436209092654269,-0.62780613818716,0.381434169270215,-0.370992716554756,0.499975855356873,-0.377350598357706
GO:0032968,0.498376178172334,-0.569517602608121,0.517290558817717,0.203135200629057,0.5908279993509,0.644488691597627,-0.614566246784848,-0.565320839723351,-0.301736908551476,0.390929359493553,-0.745355446688001,-0.579159935785486
GO:0043983,-0.46207747797201,0.402563007261854,0.650272517440859,0.332291222229409,0.67340006304475,0.396050792471918,-0.361982058949167,0.409439124281,0.223164857248018,-0.579892634232498,0.603342548251393,0.831701926271555
GO:0044154,-0.463319161873153,0.402528617802836,0.682891975366862,0.37361913408911,0.736459935076029,0.46566114851334,-0.57483341875961,0.502649514865148,-0.538497951554984,-0.715726606527444,0.633604980269141,0.89164923527766
GO:0070577,-0.31750343672655,-0.312724676961375,-0.301404072042802,-0.450069598548304,0.300783324400839,0.54439606330851,-0.356928878928363,0.398572270681162,-0.479432806953716,-0.510828814078779,-0.466628682403555,-0.47087567006314
GO:0010038,0.424766107278753,-0.565098209969717,0.417186412095688,0.354838245269036,-0.568773028109046,-0.358252734630289,0.410264638679592,0.5072310506914,-0.58302111519647,0.332060770389283,-0.529053201140503,0.498431057990771
GO:0004948,0.836858451727537,0.544545998120782,0.532794392617462,0.66874519518237,0.67973493038177,0.794994447766294,0.878534210301529,-0.571623814811651,0.614104070498354,0.582472025284018,-0.58415647937241,-0.475185786281712
GO:0030819,-0.42135552726432,-0.278561653955801,0.364954723025115,-0.394082367416313,0.29162697314231,0.245596330724769,0.400388217648529,0.223566433600912,-0.234290625476848,0.287212431895203,-0.242970105360205,-0.184702029109953
GO:0031623,0.313449722355929,0.184578650637614,-0.378002488271135,-0.219891577356767,-0.310963939546582,0.393408275035445,0.444736890627966,-0.275661402581959,0.29766116582567,0.215610464025956,-0.230170894404706,-0.251951964751969
GO:0031716,0.378121071402297,0.600751687024857,0.919311504543764,0.66874519518237,0.774835568463313,0.519193090299059,0.796401277238649,-0.700562215036994,0.668374968916691,0.582472025284018,0.452653578812204,-0.422994789442214
GO:0072659,-0.430448837878479,0.212583805346977,0.435997634835016,0.301651098276353,-0.228531534144501,-0.388264878093334,0.280740767279212,0.208226735846849,0.305050640164338,0.301013306651896,-0.193593760951307,-0.193331013829709
GO:0097084,-0.566088302656046,-0.679539654582281,0.913318678595932,-0.295514737291756,0.383367529890928,0.588125604320771,-0.746291049980924,0.769936463460012,-0.511999922787413,-0.573280787806158,-0.677344656109451,0.434529870155529
GO:2001214,-0.441399166601674,0.205175898586346,-0.297868870301559,0.427224875357453,0.235877275446543,-0.446316621355059,0.263652679258183,-0.380721264874435,0.400033209655348,-0.204341509272712,-0.484614911912739,0.392835122710824
GO:0002063,-0.491039112341009,0.531991839712336,-0.298120935116617,-0.308048452249532,-0.421744498178243,-0.540391806753681,0.35868521228291,-0.448217454615335,0.388267743654028,0.176409740822637,0.292828647257841,0.378094432116254
GO:0003170,-0.554625437772273,0.568910110083299,-0.481729868648298,-0.824302112086956,-0.619547790533402,0.648010298623745,0.861792090202443,-0.794396514905612,0.406119241008981,0.885651443605195,0.856752370376698,0.368548267578037
GO:0003209,0.768262680874253,0.640526225867077,-0.333857736699617,-0.439091064411413,-0.625320348539211,-0.623695478036973,0.402582760755816,-0.833760464718948,0.454467794293525,-0.694450366009984,0.723258540934764,-0.425959651037095
GO:0032330,0.345352369109682,0.289672713619326,0.371703107389699,-0.50888113580418,-0.42972232743644,0.407394720310045,-0.58119901111203,0.334168817542437,-0.618571002841587,0.29343644335316,0.70444364782263,0.409775431144077
GO:0045880,-0.271799031877781,0.321176191848431,0.301205282144619,0.256709768799035,0.301959507886965,-0.243664989068965,0.244600354377053,-0.252965619007402,0.380680944715389,0.261936373624587,0.250999545662994,-0.255832394340573
GO:0048743,-0.526652998462327,-0.323949094008774,-0.374337946352298,0.617299308751516,-0.664189304630104,0.522851594381107,-0.465427754516403,-0.787971980181104,0.615700742378925,-0.59501192998728,0.653477928820964,0.517568201714697
GO:0060351,0.36079302683302,-0.249393958255092,-0.225004272773885,0.593028274376742,-0.529455967238205,0.271395672159029,0.43653671621348,-0.468644733017093,0.247379988269125,-0.349108095951153,-0.397735077416394,-0.367068924349126
GO:0060415,0.598175623142769,0.639447543205247,-0.359275335184956,0.379927914115235,-0.782980372802503,-0.696305423010022,0.552149196660061,-0.709389458694246,-0.319641541258525,0.287740281930799,0.749429353197886,0.631561673912191
GO:2000172,0.445459981207824,0.767147860254549,-0.713504740753395,-0.684154365420913,-0.826855727342615,-0.682959258466758,0.688647817545059,-0.895361749380712,0.725463397967028,-0.835303154671994,0.864098402665072,0.565729905184932
GO:0004767,-0.376617347964943,-0.444874310868877,-0.671172276793416,0.70652361594228,-0.573209070428199,-0.326067656642507,0.406409898053877,0.439625179886784,0.830455968845759,-0.397427626597878,-0.38442428361946,0.282679746502486
GO:0006684,-0.647946013072597,0.444668634711862,-0.749137293807203,0.801624916924475,-0.572494596102903,-0.617688091778476,0.636384905159439,-0.561113281917699,0.44070747985615,0.282847591391254,-0.453631459646813,0.742844843899522
GO:0006687,-0.252894711903438,0.392075247239656,-0.332742017484649,-0.374550516945746,-0.307746950532518,-0.423364713012736,0.311557700915359,-0.270860124344002,-0.168931190591327,-0.334276080586496,0.335115071963614,-0.304814613083193
GO:0004461,-0.699928491002162,0.571591772237406,0.384940402077533,-0.495305018921955,-0.724329403724586,0.689847183995452,-0.280908017565563,0.694560289384436,-0.292499572868614,-0.628283030370508,-0.630192514077818,-0.619577809327548
GO:0021537,-0.794535465683383,0.257927908194579,0.604713204421588,-0.230475741268241,-0.23907041051397,-0.302441615533013,-0.492749051771221,0.338379887506444,0.28127914704,0.483881565387507,0.312055972225915,-0.244263010259228
GO:0042113,-0.449992580936361,-0.286367886022208,0.2963973773868,-0.233173886860616,0.264263338038427,0.305099164711581,-0.362150057873979,0.354024965814261,-0.350970231684151,0.397159386365078,0.233155254211409,0.330447005732236
GO:0004523,-0.487928626637224,0.642885980866807,-0.318420441201263,0.430689621646215,-0.301331249852868,-0.41230331416579,-0.295964178179028,-0.583888209077543,-0.246646648036282,0.531434316051078,0.698750240736046,-0.682141652531584
GO:0007625,-0.350343209736805,0.494458841969827,0.366768123040628,0.305121680671195,-0.229145593712897,0.161956342876175,0.373708807086855,-0.506895133609824,-0.686668136279895,0.475912841283571,0.266163247737633,0.251635673680743
GO:0015184,0.367809763494627,-0.559147013961492,-0.438065949085939,0.862568685444541,0.597091523712847,-0.7547500425532,0.337860926020844,0.624206586371991,-0.304894986927067,0.459669547860487,-0.467196309584828,0.567302166226999
GO:0015811,0.367809763494627,-0.559147013961492,-0.438065949085939,0.862568685444541,0.597091523712847,-0.7547500425532,0.337860926020844,0.624206586371991,-0.304894986927067,0.459669547860487,-0.467196309584828,0.567302166226999
GO:0046034,-0.573303155800733,0.414650426610908,-0.482977909753524,0.331217131251792,-0.306331847267761,-0.250676761430387,-0.399899143240117,-0.235714358613515,-0.43093046444939,-0.262709440155977,-0.285709920551184,0.351356565413524
GO:0001832,-0.976026621899548,-0.750762632167193,-0.753709659365876,-0.818987699359858,0.688871460910656,0.798023801567812,-0.77295635090117,0.630081761441075,-0.978942442946262,-0.669039302835553,-0.34235927223029,0.938457728197208
GO:0007095,-0.656136083073459,0.530133285854469,0.383101010859543,-0.529815610634575,0.38006030182716,0.472440411766572,-0.588913094020228,0.403376820066962,0.500695262704698,-0.467177687298256,-0.399715650744067,-0.349861120760123
GO:0031954,-0.629397352689057,-0.405575741622861,0.356202845868965,0.384361929164843,-0.258959449331517,0.315613264399901,-0.426180398116967,0.629774736657485,0.441673574717007,-0.292868581640224,-0.516799530810348,0.450666246394355
GO:0033674,-0.497382889014233,0.270139794862386,-0.385061869056408,0.358254520147408,-0.597272812588763,0.338389542780379,-0.343975424587795,-0.358796846876698,0.338972912928309,-0.648443961045635,0.275484918396992,-0.313432351669049
GO:0045190,0.292927401386302,-0.248732945477266,0.29571926875285,0.159338122482902,-0.232349310943078,0.289996737277692,0.399135839062363,-0.384455571656571,0.32496708143275,-0.346591703549832,0.211393665860753,-0.360894454045402
GO:0042340,-0.414734756289597,0.259416206802203,0.364650008464623,0.441640574152754,-0.425692191566542,0.195218312834175,0.305349717010165,0.328627870079855,-0.352025987348265,-0.241439071579825,0.378077032963239,-0.506216069701057
GO:0046684,-0.249227038540526,0.493947176609358,0.581237487832599,0.744916050680802,-0.506410804082665,-0.765679512190312,-0.407296695981061,-0.364343071928925,-0.645698616763883,-0.336494105586879,-0.62798103300743,0.55416719795465
GO:0086002,0.325238198752449,-0.379282442414801,0.23042735042735,0.478679655598301,-0.228881072226099,-0.421245703037875,0.253824970516295,0.297218780809034,0.373639897605956,0.345020399534777,0.572731865265476,-0.440777053434856
GO:0086006,0.359746549184735,-0.299910975704303,-0.349965823650034,0.622416742880758,-0.297010994913414,-0.59029353897048,0.286832383760675,0.277108347862407,0.466168683063774,0.286664243682691,0.661468312837694,-0.436811587820373
GO:0086012,0.219497106558199,-0.301444331134997,0.23038796786874,0.660099453535783,-0.278234324660706,-0.507505552230781,0.324303987821349,0.240570648437144,0.333764767513004,0.458629702526608,0.442282589461453,-0.480283523179958
GO:0086091,0.171695502260081,-0.287177055582336,0.471228550210809,0.381729100186084,-0.248994315493581,-0.357911867768877,-0.306248424552005,0.298017779198525,0.371008567973254,0.297859161763754,-0.206970116362273,0.222299980796622
GO:2000649,-0.257132113171387,0.350748966812802,0.472861857649662,0.531811367759193,-0.58691898162446,-0.555565215967993,-0.267420135492669,-0.293560911009771,-0.308031516416433,0.462802405592251,0.33204030998447,-0.267909044281074
GO:0015232,-0.47652668614528,-0.516333716583034,-0.422885748537227,-0.213667330366759,0.483037284880961,-0.391319682720864,-0.340644961592339,-0.293080117779744,-0.317045960736425,-0.451407000738762,-0.607673579981304,-0.532644431099216
GO:0015886,-0.47652668614528,-0.516333716583034,-0.422885748537227,-0.213667330366759,0.483037284880961,-0.391319682720864,-0.340644961592339,-0.293080117779744,-0.317045960736425,-0.451407000738762,-0.607673579981304,-0.532644431099216
GO:0030318,-0.260606004370316,0.243109993743007,0.310250686745032,0.368971648241229,-0.213334663429669,-0.394902906348902,-0.335816166554053,-0.315609913183656,0.390073673116059,-0.406413104674044,-0.413196332609851,-0.33741924651638
GO:0044336,0.688025632717671,0.742203802298568,-0.931468455180782,-0.593408177215854,-0.722342544512552,0.63825469944312,-0.519038224889939,-0.856250159737226,0.277734196678446,0.865606608615409,-0.459657091568516,0.719269301682167
GO:0045670,0.220818024831845,0.359291623277508,-0.582724263640998,-0.504049140466517,0.384838565668742,0.411916026781274,-0.553227364444729,0.437264207990208,0.343139299761858,0.208207214404046,0.399997736190983,0.560583670829501
GO:0060037,0.288274752467802,0.403533260413873,0.32590191942826,-0.243359113105589,0.45859662994559,0.283290833326603,0.343766273563829,-0.384324655110131,-0.498194232140452,0.259168572481221,0.437343434637373,-0.400686424810836
GO:0050998,-0.646321157942282,0.456852835083065,0.55425590969261,0.325162341633312,-0.294790306196043,-0.519947717037143,0.642319227013155,0.238064691955307,-0.4942164170552,0.651772134773712,-0.435107897744558,-0.263955398360218
GO:0032483,-0.535366478728857,0.491204591809952,-0.580145665444356,-0.392368564706422,0.311635058944131,0.399538698103537,-0.584426749206107,0.359512752617929,-0.685839466248929,0.571448733814117,0.687917919296529,-0.78576838928507
GO:0060049,-0.515332706927479,-0.499530195609464,0.367387033398821,0.562313145981037,0.878363372341334,-0.859144101819424,-0.853254277126404,-0.63306913333551,0.627451223083289,0.66643888271974,0.593747330656872,0.674553685828991
GO:0007223,0.614346327782522,0.629442925495557,0.391575544321247,-0.525240949028703,-0.715163049127025,-0.415840908749828,0.378860147991788,-0.582561547792405,-0.675659391943663,-0.631649417187377,0.260339646004782,-0.366364606421859
GO:0014834,-0.66684325338046,0.812590757666353,0.676978095800881,0.510517872600234,-0.368978800795487,-0.657469889809516,0.801742547193987,-0.748270265653028,-0.484154779191936,0.675905056685313,-0.630321838147141,-0.642606987272572
GO:0038031,0.414770468128175,-0.417300441912714,0.493945672354183,-0.551253894771996,-0.333048530416951,-0.503515453761825,0.261313843221052,0.473814567639945,0.241883116883117,-0.347418347653077,-0.428764008736824,-0.65674407073577
GO:0048103,-0.472698354277302,0.795967190704033,-0.406691481411961,0.454630895420369,-0.785798325853842,-0.676171174313941,0.529738136058341,-0.739316083163187,0.759343609285636,-0.510655913718326,0.617348691572273,0.524396153043948
GO:0060231,0.451463566408728,0.618039276560722,-0.509701641728954,-0.247758374620992,-0.48782156506376,-0.634905212594578,0.517984490663297,-0.527184566104249,0.538587996614195,-0.287005390345815,-0.63896607719986,-0.333506534316505
GO:0033563,-0.698430235840673,0.349538034543255,0.431580720943344,0.561378780806957,0.777905317508268,-0.853550997243674,-0.321183918718337,-0.545664246048697,0.371208885091841,-0.614877784552335,0.581210213906618,0.599808393180559
GO:0040023,-0.49381040084468,-0.455229860320452,-0.656807441470291,-0.448875200308574,-0.85305557187886,-0.889558740728905,0.347067986061596,-0.442962287692359,-0.32242259490152,0.311122501281394,0.390187329050109,0.560555961630758
GO:0048853,-0.496976416001815,-0.374652264787953,0.283279648102373,0.209969582154276,0.378459691726349,0.48676686553339,-0.465996680522677,0.300919375426984,0.396426225891857,-0.368673492326571,-0.51143129386678,-0.371709970169186
GO:0051964,0.351556730883818,0.527057956540477,-0.604947931568494,-0.744923685804955,0.44280222127296,-0.902958371675612,-0.409298868674678,-0.462052176225603,0.621055832722277,-0.273387441264417,0.341410605957202,-0.482729126243749
GO:0021834,-0.407467516168805,-0.400820092260379,-0.58534085084572,0.627617713672509,-0.440287032291133,-0.736636307611054,0.365867734500514,0.436652067573756,0.597983939859901,-0.652509573993741,0.393828908676441,0.476603623287435
GO:0035385,-0.379263712365381,0.252947206560738,-0.52315052110029,0.75137494820753,-0.558516999829147,-0.38743113143102,0.666068682726807,-0.552766302215258,0.597983939859901,-0.768665641551341,-0.662139073979156,0.722660669833123
GO:0051414,-0.253900779847372,0.277404062255006,0.401828434723172,0.703062628826045,0.3230470104489,-0.605314299283758,-0.605584746711801,0.349788364674143,-0.391817335581464,-0.42676882481044,-0.316377523821794,0.604034466874428
GO:0061364,0.411617986745822,-0.414344647321374,-0.585290851627232,0.818791015583838,-0.558469291876655,-0.351840779021099,0.666011787819254,0.759752157342044,0.597932860681643,-0.858375330998548,-0.662082514734774,0.641885120208857
GO:0070100,-0.499109615031495,0.25299043062201,-0.685570243973699,0.684412264733515,0.349453178400547,-0.351930963773069,0.55188324661142,-0.339751259298784,0.598086124401914,-0.388821709753379,-0.555955696349682,-0.400094623391837
GO:0030279,-0.296806622812964,0.362397125485355,-0.162495261740224,-0.334206947701072,-0.285382269434169,-0.337541559652779,-0.243103451726691,-0.332039467855535,0.46952629590498,-0.334222110706281,-0.335073727781616,-0.390307205094228
GO:0050771,-0.561460173857995,-0.390856714006522,-0.23242747404687,-0.206809203064391,0.388880880306525,-0.287085220057556,-0.238591982760159,0.255779968961551,-0.295891545553119,-0.408212118441063,-0.537100968812737,0.326593084909269
GO:0051124,0.429298765494101,-0.420055469040229,-0.55273862325269,-0.457760314341847,-0.89473607720765,-0.4755127451176,-0.658067822670197,0.446228752028701,-0.79930621964091,-0.854043278010288,-0.88943681818604,-0.724402342002373
GO:0051290,0.322015427461768,0.266750330545839,-0.270983944118644,-0.364513138185135,0.733774324129849,0.443227973244688,-0.303233020983253,-0.385332912550191,0.368816504293792,0.355138172996489,-0.291348914090827,0.227534287574775
GO:0060173,0.355953186953869,0.236813817346619,0.431658202381294,0.320238000125097,-0.435970086832594,-0.330741120259988,-0.597235662062277,-0.249953054078085,0.409067005632401,-0.569948791718786,0.331810187542351,-0.507211892294037
GO:0097104,-0.351154027453769,0.378285148910882,0.36575258002492,-0.666006250331206,-0.651426567529416,-0.561864777423069,-0.507468863227198,-0.296498316661195,-0.431011564645168,-0.787230831317795,-0.711546206155875,0.533314626737435
GO:0097105,-0.56236122308898,-0.358998407464562,0.30188840468256,0.609970217901423,-0.513585476850339,-0.301135939972613,0.325070678600423,0.441173473983116,0.495246470068336,-0.381374039854122,-0.617985065434437,-0.333407327711218
GO:0006584,-0.859908703921843,0.450327352343412,-0.600119596787972,-0.606782846403554,0.896202046972856,0.344305032099127,-0.78511773321357,0.583974030411755,0.431119363692855,-0.672133948402529,-0.548547372263486,-0.405689390056381
GO:0008131,0.678794646310573,0.498898310548135,-0.657559370688189,0.471460438565702,0.45850029322639,0.629955570745044,-0.389268626110731,-0.333697639819353,-0.385034953207802,-0.453247280388398,-0.693750471277695,0.566847645431402
GO:0048038,-0.484970280571941,-0.334789538628777,0.484934322373828,0.258677617300298,0.19949920990183,0.347446248282578,0.588035904829281,-0.324244881010275,-0.600000529998706,-0.40675798186249,0.500442481342467,0.444320105455174
